index,Airline,Date_of_Journey,Source,Destination,Dep_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Minutes,Price_Normalized,Is_Morning_Flight,Is_International,Route_ID
3183,Air India,2019-03-27,Delhi,Cochin,17:15:00,14h 25m,2,No info,8367,865,-0.15615008385095971,False,False,Delhi_Cochin
3184,Jet Airways,2019-03-27,Delhi,Cochin,19:15:00,9h 10m,1,In-flight meal not included,6540,550,-0.5523456378964807,False,False,Delhi_Cochin
3185,Multiple carriers,2019-03-27,Delhi,Cochin,10:20:00,10h 40m,1,No info,6637,640,-0.5313106249011794,True,False,Delhi_Cochin
3186,Multiple carriers,2019-03-27,Delhi,Cochin,07:30:00,11h 45m,1,No info,8371,705,-0.15528266063465865,True,False,Delhi_Cochin
3187,IndiGo,2019-03-27,Kolkata,Banglore,15:10:00,2h 35m,0,No info,4148,155,-1.0710647212445301,False,False,Kolkata_Banglore
3188,Jet Airways,2019-03-27,Delhi,Cochin,09:55:00,8h 55m,1,No info,12032,535,0.6386264380849103,True,False,Delhi_Cochin
3189,SpiceJet,2019-03-27,Mumbai,Hyderabad,05:45:00,1h 20m,0,No info,1759,80,-1.5891332371803537,True,False,Mumbai_Hyderabad
3190,Air India,2019-03-27,Chennai,Kolkata,11:40:00,2h 15m,0,No info,3145,135,-1.2885710927320275,True,False,Chennai_Kolkata
3191,Multiple carriers,2019-03-27,Delhi,Cochin,12:50:00,6h 25m,1,No info,6953,385,-0.4627841908133936,False,False,Delhi_Cochin
3192,Multiple carriers,2019-03-27,Delhi,Cochin,13:05:00,9h 15m,1,No info,6076,555,-0.6529667309874067,False,False,Delhi_Cochin
3193,IndiGo,2019-03-27,Kolkata,Banglore,22:10:00,2h 45m,0,No info,4148,165,-1.0710647212445301,False,False,Kolkata_Banglore
3194,SpiceJet,2019-03-27,Kolkata,Banglore,22:20:00,2h 20m,0,No check-in baggage included,3815,140,-1.1432777040015956,False,False,Kolkata_Banglore
3195,Multiple carriers,2019-03-27,Delhi,Cochin,13:00:00,8h,1,No info,6883,480,-0.4779640970986626,False,False,Delhi_Cochin
3196,Multiple carriers,2019-03-27,Delhi,Cochin,15:05:00,10h 30m,1,No info,12327,630,0.7025989002871154,False,False,Delhi_Cochin
3197,Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,7h 20m,1,No info,12242,440,0.6841661569407173,True,False,Delhi_Cochin
3198,Air Asia,2019-03-27,Delhi,Cochin,16:45:00,5h 30m,1,No info,6151,330,-0.6367025456817613,False,False,Delhi_Cochin
3199,Multiple carriers,2019-03-27,Delhi,Cochin,10:00:00,11h,1,No info,6883,660,-0.4779640970986626,True,False,Delhi_Cochin
3200,Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,7h 20m,1,In-flight meal not included,6017,440,-0.6657612234278477,True,False,Delhi_Cochin
3201,SpiceJet,2019-03-27,Kolkata,Banglore,17:15:00,2h 30m,0,No check-in baggage included,3815,150,-1.1432777040015956,False,False,Kolkata_Banglore
3202,Multiple carriers,2019-03-27,Delhi,Cochin,10:20:00,15h 15m,1,No info,6427,915,-0.5768503437569864,True,False,Delhi_Cochin
3203,Multiple carriers,2019-03-27,Delhi,Cochin,04:45:00,14h 30m,1,No info,7574,870,-0.32811673648265,False,False,Delhi_Cochin
3204,SpiceJet,2019-03-27,Kolkata,Banglore,06:55:00,2h 40m,0,No check-in baggage included,3815,160,-1.1432777040015956,True,False,Kolkata_Banglore
3205,Multiple carriers,2019-03-27,Delhi,Cochin,15:15:00,10h 20m,1,No info,6427,620,-0.5768503437569864,False,False,Delhi_Cochin
3206,Jet Airways,2019-03-27,Delhi,Cochin,06:20:00,22h 5m,2,No info,12273,1325,0.6908886868670507,True,False,Delhi_Cochin
3207,Air India,2019-03-27,Delhi,Cochin,13:05:00,18h 35m,2,No info,8875,1115,-0.045987335380721805,False,False,Delhi_Cochin
3208,Air India,2019-03-27,Delhi,Cochin,16:40:00,26h 35m,2,No info,8656,1595,-0.09347875647320626,False,False,Delhi_Cochin
3209,Multiple carriers,2019-03-27,Delhi,Cochin,09:00:00,12h,1,No info,6883,720,-0.4779640970986626,True,False,Delhi_Cochin
3210,GoAir,2019-03-27,Delhi,Cochin,06:00:00,7h 20m,1,No info,4563,440,-0.9810695625532925,True,False,Delhi_Cochin
3211,Air India,2019-03-27,Delhi,Cochin,16:40:00,26h 35m,2,No info,8656,1595,-0.09347875647320626,False,False,Delhi_Cochin
3212,Multiple carriers,2019-03-27,Delhi,Cochin,08:00:00,7h 30m,1,No info,6673,450,-0.5235038159544696,True,False,Delhi_Cochin
3213,Multiple carriers,2019-03-27,Delhi,Cochin,11:40:00,7h 10m,1,No info,11421,430,0.5061275417949194,True,False,Delhi_Cochin
3214,IndiGo,2019-03-27,Kolkata,Banglore,05:30:00,2h 50m,0,No info,4148,170,-1.0710647212445301,True,False,Kolkata_Banglore
3215,Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,26h 10m,1,In-flight meal not included,6017,1570,-0.6657612234278477,False,False,Delhi_Cochin
3216,Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,16h 55m,1,No info,12242,1015,0.6841661569407173,True,False,Delhi_Cochin
3217,Jet Airways,2019-03-27,Delhi,Cochin,06:20:00,22h 5m,2,In-flight meal not included,9296,1325,0.04530895813496749,True,False,Delhi_Cochin
3218,Multiple carriers,2019-03-27,Delhi,Cochin,13:00:00,12h 35m,1,No info,6673,755,-0.5235038159544696,False,False,Delhi_Cochin
3219,Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,13h 40m,2,In-flight meal not included,8728,820,-0.07786513857978672,True,False,Delhi_Cochin
3220,Air India,2019-03-27,Mumbai,Hyderabad,19:30:00,1h 15m,0,No info,2575,75,-1.4121789010549322,False,False,Mumbai_Hyderabad
3221,SpiceJet,2019-03-27,Delhi,Cochin,08:45:00,4h 30m,1,No check-in baggage included,4414,270,-1.0133810773605079,True,False,Delhi_Cochin
3222,Jet Airways,2019-03-27,Delhi,Cochin,09:55:00,18h 30m,1,No info,12242,1110,0.6841661569407173,True,False,Delhi_Cochin
3223,Jet Airways,2019-03-27,Delhi,Cochin,09:00:00,19h 25m,1,No info,12242,1165,0.6841661569407173,True,False,Delhi_Cochin
3224,Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,24h 35m,2,In-flight meal not included,8882,1475,-0.044469344752194905,False,False,Delhi_Cochin
3225,Jet Airways,2019-03-27,Delhi,Cochin,16:00:00,27h 45m,1,In-flight meal not included,5963,1665,-0.6774714368479123,False,False,Delhi_Cochin
3226,Multiple carriers,2019-03-27,Delhi,Cochin,18:00:00,7h 35m,1,No info,6673,455,-0.5235038159544696,False,False,Delhi_Cochin
3227,Multiple carriers,2019-03-27,Delhi,Cochin,13:00:00,12h 35m,1,No info,12327,755,0.7025989002871154,False,False,Delhi_Cochin
3228,Air India,2019-03-27,Delhi,Cochin,21:30:00,21h 45m,2,No info,8665,1305,-0.09152705423652882,False,False,Delhi_Cochin
3229,Jet Airways,2019-03-27,Delhi,Cochin,07:05:00,21h 20m,1,In-flight meal not included,6645,1280,-0.5295757784685772,True,False,Delhi_Cochin
3230,Multiple carriers,2019-03-27,Delhi,Cochin,06:40:00,12h 35m,1,No info,9100,755,0.002805220536214279,True,False,Delhi_Cochin
3231,Multiple carriers,2019-03-27,Delhi,Cochin,09:00:00,6h 30m,1,No info,6673,390,-0.5235038159544696,True,False,Delhi_Cochin
3232,Jet Airways,2019-03-27,Delhi,Cochin,05:25:00,13h 25m,2,In-flight meal not included,9254,805,0.036201014363806086,True,False,Delhi_Cochin
3233,Air India,2019-03-27,Delhi,Cochin,17:40:00,14h 35m,1,No info,5998,875,-0.6698814837052779,False,False,Delhi_Cochin
3234,Jet Airways,2019-03-27,Mumbai,Hyderabad,07:10:00,1h 25m,0,No info,8040,85,-0.2270619317835735,True,False,Mumbai_Hyderabad
3235,SpiceJet,2019-03-27,Mumbai,Hyderabad,13:10:00,1h 20m,0,No info,2017,80,-1.5331844397289336,False,False,Mumbai_Hyderabad
3236,Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,23h 15m,2,In-flight meal not included,9412,1395,0.07046423140769899,True,False,Delhi_Cochin
3237,IndiGo,2019-03-27,Delhi,Cochin,06:40:00,9h 30m,1,No info,6442,570,-0.5735975066958573,True,False,Delhi_Cochin
3238,IndiGo,2019-03-27,Delhi,Cochin,02:35:00,5h 55m,1,No info,7731,355,-0.29407037524283236,False,False,Delhi_Cochin
3239,Jet Airways,2019-03-27,Delhi,Cochin,09:55:00,18h 30m,1,In-flight meal not included,6540,1110,-0.5523456378964807,True,False,Delhi_Cochin
3240,Air India,2019-03-27,Delhi,Cochin,21:00:00,22h 15m,1,No info,6692,1335,-0.5193835556770394,False,False,Delhi_Cochin
3241,Multiple carriers,2019-03-27,Delhi,Cochin,07:05:00,8h 25m,1,No info,12537,505,0.7481386191429223,True,False,Delhi_Cochin
3242,Multiple carriers,2019-03-27,Delhi,Cochin,09:00:00,9h 50m,1,No info,11667,590,0.5594740695974362,True,False,Delhi_Cochin
3243,Air India,2019-03-27,Kolkata,Banglore,14:15:00,2h 30m,0,No info,5170,150,-0.8494380894796026,False,False,Kolkata_Banglore
3244,Air India,2019-03-27,Delhi,Cochin,20:30:00,11h 45m,1,No info,5998,705,-0.6698814837052779,False,False,Delhi_Cochin
3245,SpiceJet,2019-03-27,Delhi,Cochin,15:55:00,6h,1,No info,5111,360,-0.8622325819200437,False,False,Delhi_Cochin
3246,Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,24h 35m,2,In-flight meal not included,8834,1475,-0.05487842334780794,False,False,Delhi_Cochin
3247,Jet Airways,2019-03-27,Delhi,Cochin,05:25:00,23h,2,No info,11664,1380,0.5588235021852104,True,False,Delhi_Cochin
3248,Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,38h 35m,2,In-flight meal not included,8098,2315,-0.21448429514720774,True,False,Delhi_Cochin
3249,Air India,2019-03-27,Delhi,Cochin,19:45:00,23h 30m,2,No info,8656,1410,-0.09347875647320626,False,False,Delhi_Cochin
3250,IndiGo,2019-03-27,Delhi,Cochin,06:40:00,15h 40m,1,No info,6442,940,-0.5735975066958573,True,False,Delhi_Cochin
3251,IndiGo,2019-03-27,Delhi,Cochin,06:40:00,5h 20m,1,No info,5298,320,-0.821680546557968,True,False,Delhi_Cochin
3252,IndiGo,2019-03-27,Delhi,Cochin,16:00:00,9h 35m,1,No info,7048,575,-0.4421828894262428,False,False,Delhi_Cochin
3253,Jet Airways,2019-03-27,Delhi,Cochin,05:40:00,22h 45m,2,No info,12074,1365,0.6477343818560717,True,False,Delhi_Cochin
3254,Jet Airways,2019-03-27,Delhi,Cochin,18:15:00,10h 10m,1,No info,12242,610,0.6841661569407173,False,False,Delhi_Cochin
3255,Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,33h 15m,2,In-flight meal not included,6643,1995,-0.5300094900767278,False,False,Delhi_Cochin
3256,Multiple carriers,2019-03-27,Delhi,Cochin,10:45:00,8h 5m,1,No info,11622,485,0.549715558414049,True,False,Delhi_Cochin
3257,Air India,2019-03-27,Delhi,Cochin,13:20:00,18h 20m,2,No info,10178,1100,0.23657577732935695,False,False,Delhi_Cochin
3258,SpiceJet,2019-03-27,Kolkata,Banglore,06:55:00,2h 40m,0,No info,3847,160,-1.1363383182711868,True,False,Kolkata_Banglore
3259,Jet Airways,2019-03-27,Delhi,Cochin,05:25:00,38h 20m,2,In-flight meal not included,9254,2300,0.036201014363806086,True,False,Delhi_Cochin
3260,Multiple carriers,2019-03-27,Delhi,Cochin,06:00:00,13h 15m,1,No info,8371,795,-0.15528266063465865,True,False,Delhi_Cochin
3261,Air India,2019-03-27,Delhi,Cochin,12:00:00,7h 15m,2,No info,10493,435,0.30488535561306745,False,False,Delhi_Cochin
3262,IndiGo,2019-03-27,Chennai,Kolkata,07:55:00,2h 20m,0,No info,3384,140,-1.2367425555580376,True,False,Chennai_Kolkata
3263,Jet Airways,2019-03-27,Delhi,Cochin,20:50:00,7h 35m,1,No info,12242,455,0.6841661569407173,False,False,Delhi_Cochin
3264,SpiceJet,2019-03-27,Chennai,Kolkata,09:30:00,2h 35m,0,No info,3384,155,-1.2367425555580376,True,False,Chennai_Kolkata
3265,GoAir,2019-03-27,Delhi,Cochin,07:00:00,5h 50m,1,No info,5281,350,-0.8253670952272475,True,False,Delhi_Cochin
3266,Jet Airways,2019-03-27,Delhi,Cochin,16:00:00,12h 25m,1,No info,12242,745,0.6841661569407173,False,False,Delhi_Cochin
3267,IndiGo,2019-03-27,Delhi,Cochin,07:30:00,8h,1,No info,8574,480,-0.11126093240737853,True,False,Delhi_Cochin
3268,Multiple carriers,2019-03-27,Delhi,Cochin,16:00:00,9h 35m,1,No info,12327,575,0.7025989002871154,False,False,Delhi_Cochin
3269,Jet Airways,2019-03-27,Mumbai,Hyderabad,19:35:00,1h 30m,0,No info,5678,90,-0.7392753410093648,False,False,Mumbai_Hyderabad
3270,Jet Airways,2019-03-27,Mumbai,Hyderabad,15:50:00,1h 30m,0,No info,5678,90,-0.7392753410093648,False,False,Mumbai_Hyderabad
3271,IndiGo,2019-03-27,Chennai,Kolkata,05:15:00,2h 20m,0,No info,4326,140,-1.0324643881191318,True,False,Chennai_Kolkata
3272,IndiGo,2019-03-27,Kolkata,Banglore,15:20:00,2h 35m,0,No info,5198,155,-0.8433661269654951,False,False,Kolkata_Banglore
3273,Multiple carriers,2019-03-27,Delhi,Cochin,11:30:00,7h 20m,1,No info,11200,440,0.4582024090942844,True,False,Delhi_Cochin
3274,Multiple carriers,2019-03-27,Delhi,Cochin,02:15:00,13h 15m,1,No info,12327,795,0.7025989002871154,False,False,Delhi_Cochin
3275,IndiGo,2019-03-27,Mumbai,Hyderabad,12:00:00,1h 25m,0,No info,2754,85,-1.3733617121254587,False,False,Mumbai_Hyderabad
3276,Multiple carriers,2019-03-27,Delhi,Cochin,19:00:00,6h 35m,1,No info,7845,395,-0.2693488135782514,False,False,Delhi_Cochin
3277,Air India,2019-03-27,Delhi,Cochin,05:15:00,25h 35m,1,No info,7165,1535,-0.41681076034943604,True,False,Delhi_Cochin
3278,IndiGo,2019-03-27,Delhi,Cochin,11:30:00,9h 30m,1,No info,6416,570,-0.5792357576018143,True,False,Delhi_Cochin
3279,IndiGo,2019-03-27,Delhi,Cochin,20:30:00,5h 5m,1,No info,5073,305,-0.870473102474904,False,False,Delhi_Cochin
3280,Jet Airways,2019-03-27,Delhi,Cochin,11:30:00,16h 55m,1,In-flight meal not included,6017,1015,-0.6657612234278477,True,False,Delhi_Cochin
3281,Multiple carriers,2019-03-27,Delhi,Cochin,07:00:00,6h 20m,1,No info,6148,380,-0.6373531130939871,True,False,Delhi_Cochin
3282,IndiGo,2019-03-27,Delhi,Cochin,14:30:00,3h 5m,0,No info,4729,185,-0.9450714990767974,False,False,Delhi_Cochin
3283,Multiple carriers,2019-03-27,Delhi,Cochin,08:25:00,10h 50m,1,No info,8601,650,-0.10540582569734619,True,False,Delhi_Cochin
3284,IndiGo,2019-03-27,Mumbai,Hyderabad,21:20:00,1h 25m,0,No info,2227,85,-1.4876447208731267,False,False,Mumbai_Hyderabad
3285,Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,24h 35m,2,No info,10976,1475,0.4096267089814236,False,False,Delhi_Cochin
3286,GoAir,2019-04-15,Delhi,Cochin,07:00:00,5h 55m,1,No info,6195,355,-0.6271608903024494,True,False,Delhi_Cochin
3287,IndiGo,2019-04-15,Kolkata,Banglore,20:20:00,2h 35m,0,No info,4174,155,-1.065426470338573,False,False,Kolkata_Banglore
3288,SpiceJet,2019-04-15,Kolkata,Banglore,06:55:00,2h 35m,0,No check-in baggage included,3841,155,-1.1376394530956384,True,False,Kolkata_Banglore
3289,IndiGo,2019-04-15,Banglore,Delhi,20:00:00,2h 50m,0,No info,4823,170,-0.9246870534937218,False,False,Banglore_Delhi
3290,SpiceJet,2019-04-15,Delhi,Cochin,06:05:00,5h 15m,1,No info,5583,315,-0.7598766423965155,True,False,Delhi_Cochin
3291,Air Asia,2019-04-15,Banglore,Delhi,23:55:00,2h 50m,0,No info,4483,170,-0.9984180268793141,False,False,Banglore_Delhi
3292,IndiGo,2019-04-15,Kolkata,Banglore,15:30:00,2h 35m,0,No info,4174,155,-1.065426470338573,False,False,Kolkata_Banglore
3293,SpiceJet,2019-04-15,Kolkata,Banglore,22:20:00,2h 20m,0,No info,3873,140,-1.1307000673652299,False,False,Kolkata_Banglore
3294,IndiGo,2019-04-15,Banglore,Delhi,18:55:00,2h 55m,0,No info,4823,175,-0.9246870534937218,False,False,Banglore_Delhi
3295,IndiGo,2019-04-15,Kolkata,Banglore,17:15:00,2h 35m,0,No info,4174,155,-1.065426470338573,False,False,Kolkata_Banglore
3296,Jet Airways,2019-04-15,Banglore,Delhi,11:10:00,2h 55m,0,No info,7229,175,-0.4029319888886187,True,False,Banglore_Delhi
3297,IndiGo,2019-04-15,Kolkata,Banglore,21:25:00,2h 40m,0,No info,4174,160,-1.065426470338573,False,False,Kolkata_Banglore
3298,IndiGo,2019-04-15,Kolkata,Banglore,15:15:00,4h 50m,1,No info,4775,290,-0.935096132089335,False,False,Kolkata_Banglore
3299,Jet Airways,2019-04-15,Delhi,Cochin,11:30:00,7h 30m,1,In-flight meal not included,6542,450,-0.5519119262883302,True,False,Delhi_Cochin
3300,Jet Airways,2019-04-15,Delhi,Cochin,13:00:00,6h,1,In-flight meal not included,6542,360,-0.5519119262883302,False,False,Delhi_Cochin
3301,IndiGo,2019-04-15,Kolkata,Banglore,09:35:00,2h 45m,0,No info,4174,165,-1.065426470338573,True,False,Kolkata_Banglore
3302,IndiGo,2019-04-15,Kolkata,Banglore,19:35:00,3h 40m,1,No info,4226,220,-1.0541499685266589,False,False,Kolkata_Banglore
3303,SpiceJet,2019-04-15,Delhi,Cochin,08:45:00,4h 30m,1,No info,5830,270,-0.7063132587899235,True,False,Delhi_Cochin
3304,SpiceJet,2019-04-15,Delhi,Cochin,17:55:00,4h 55m,1,No info,5221,295,-0.8383784434717638,False,False,Delhi_Cochin
3305,Vistara,2019-04-15,Banglore,Delhi,17:00:00,2h 35m,0,No info,5613,155,-0.7533709682742574,False,False,Banglore_Delhi
3306,Air India,2019-04-15,Banglore,Delhi,06:10:00,2h 45m,0,No info,5228,165,-0.836860452843237,True,False,Banglore_Delhi
3307,IndiGo,2019-04-15,Banglore,Delhi,10:10:00,2h 50m,0,No info,4423,170,-1.0114293751238306,True,False,Banglore_Delhi
3308,Vistara,2019-04-15,Banglore,Delhi,19:30:00,2h 45m,0,No info,5613,165,-0.7533709682742574,False,False,Banglore_Delhi
3309,Jet Airways,2019-04-15,Delhi,Cochin,14:00:00,5h,1,In-flight meal not included,6542,300,-0.5519119262883302,False,False,Delhi_Cochin
3310,SpiceJet,2019-04-15,Banglore,Delhi,05:55:00,2h 40m,0,No check-in baggage included,4319,160,-1.0339823787476587,True,False,Banglore_Delhi
3311,Air Asia,2019-04-15,Kolkata,Banglore,10:20:00,2h 35m,0,No info,4409,155,-1.0144653563808843,True,False,Kolkata_Banglore
3312,Jet Airways,2019-04-15,Banglore,Delhi,06:00:00,2h 45m,0,No info,7229,165,-0.4029319888886187,True,False,Banglore_Delhi
3313,Air India,2019-04-15,Banglore,Delhi,21:05:00,2h 50m,0,No info,5228,170,-0.836860452843237,False,False,Banglore_Delhi
3314,SpiceJet,2019-04-15,Banglore,Delhi,09:30:00,2h 50m,0,No info,4423,170,-1.0114293751238306,True,False,Banglore_Delhi
3315,IndiGo,2019-04-15,Banglore,Delhi,06:05:00,2h 45m,0,No info,4423,165,-1.0114293751238306,True,False,Banglore_Delhi
3316,IndiGo,2019-04-15,Banglore,Delhi,18:25:00,2h 55m,0,No info,4823,175,-0.9246870534937218,False,False,Banglore_Delhi
3317,SpiceJet,2019-04-15,Kolkata,Banglore,17:10:00,2h 30m,0,No check-in baggage included,3841,150,-1.1376394530956384,False,False,Kolkata_Banglore
3318,SpiceJet,2019-04-15,Kolkata,Banglore,22:20:00,2h 20m,0,No check-in baggage included,3841,140,-1.1376394530956384,False,False,Kolkata_Banglore
3319,Jet Airways,2019-04-15,Banglore,Delhi,11:10:00,2h 55m,0,In-flight meal not included,4544,175,-0.9851898228307227,True,False,Banglore_Delhi
3320,Air India,2019-04-15,Banglore,Delhi,13:20:00,2h 50m,0,No info,5228,170,-0.836860452843237,False,False,Banglore_Delhi
3321,Jet Airways,2019-04-15,Banglore,Delhi,17:45:00,3h,0,No info,7229,180,-0.4029319888886187,False,False,Banglore_Delhi
3322,Vistara,2019-04-15,Delhi,Cochin,14:40:00,3h 10m,0,No info,6216,190,-0.6226069184168687,False,False,Delhi_Cochin
3323,Air India,2019-04-15,Banglore,Delhi,10:00:00,2h 45m,0,No info,6121,165,-0.6432082198040194,True,False,Banglore_Delhi
3324,SpiceJet,2019-04-15,Kolkata,Banglore,09:00:00,2h 25m,0,No info,4174,145,-1.065426470338573,True,False,Kolkata_Banglore
3325,IndiGo,2019-04-15,Kolkata,Banglore,15:15:00,5h 15m,1,No info,4775,315,-0.935096132089335,False,False,Kolkata_Banglore
3326,Air Asia,2019-04-15,Kolkata,Banglore,07:35:00,11h 50m,1,No info,5192,710,-0.8446672617899467,True,False,Kolkata_Banglore
3327,GoAir,2019-04-15,Banglore,Delhi,07:45:00,2h 55m,0,No info,4632,175,-0.9661065120720987,True,False,Banglore_Delhi
3328,IndiGo,2019-04-15,Kolkata,Banglore,19:20:00,4h 25m,1,No info,3809,265,-1.1445788388260472,False,False,Kolkata_Banglore
3329,Air India,2019-04-15,Kolkata,Banglore,20:45:00,2h 35m,0,No info,4145,155,-1.071715288656756,False,False,Kolkata_Banglore
3330,IndiGo,2019-04-15,Delhi,Cochin,05:05:00,11h 5m,1,No info,6171,665,-0.6323654296002559,True,False,Delhi_Cochin
3331,IndiGo,2019-04-15,Delhi,Cochin,14:25:00,3h 15m,0,No info,6015,195,-0.6661949350359982,False,False,Delhi_Cochin
3332,Jet Airways,2019-04-15,Banglore,Delhi,19:50:00,3h,0,No info,7229,180,-0.4029319888886187,False,False,Banglore_Delhi
3333,Air India,2019-04-15,Banglore,Delhi,17:00:00,2h 45m,0,No info,6121,165,-0.6432082198040194,False,False,Banglore_Delhi
3334,Air Asia,2019-04-15,Kolkata,Banglore,19:55:00,2h 30m,0,No info,4409,150,-1.0144653563808843,False,False,Kolkata_Banglore
3335,IndiGo,2019-04-15,Delhi,Cochin,07:35:00,8h 35m,1,No info,6442,515,-0.5735975066958573,True,False,Delhi_Cochin
3336,Jet Airways,2019-04-15,Banglore,Delhi,15:15:00,2h 55m,0,In-flight meal not included,4544,175,-0.9851898228307227,False,False,Banglore_Delhi
3337,IndiGo,2019-04-15,Delhi,Cochin,08:35:00,7h 35m,1,No info,6442,455,-0.5735975066958573,True,False,Delhi_Cochin
3338,IndiGo,2019-04-15,Delhi,Cochin,17:05:00,5h 10m,1,No info,5912,310,-0.6885310828557513,False,False,Delhi_Cochin
3339,Air India,2019-04-15,Delhi,Cochin,05:10:00,2h 50m,0,No info,6094,170,-0.6490633265140519,True,False,Delhi_Cochin
3340,GoAir,2019-04-15,Banglore,Delhi,20:55:00,2h 45m,0,No info,3898,165,-1.125278672263348,False,False,Banglore_Delhi
3341,SpiceJet,2019-04-15,Kolkata,Banglore,15:05:00,5h 15m,1,No info,4649,315,-0.9624199634028191,False,False,Kolkata_Banglore
3342,Air Asia,2019-04-15,Kolkata,Banglore,07:35:00,15h 55m,1,No info,5192,955,-0.8446672617899467,True,False,Kolkata_Banglore
3343,Vistara,2019-04-15,Banglore,Delhi,21:00:00,2h 50m,0,No info,5403,170,-0.7989106871300644,False,False,Banglore_Delhi
3344,IndiGo,2019-04-15,Banglore,Delhi,22:10:00,2h 50m,0,No info,3943,170,-1.1155201610799608,False,False,Banglore_Delhi
3345,IndiGo,2019-04-15,Banglore,Delhi,04:00:00,2h 50m,0,No info,4423,170,-1.0114293751238306,False,False,Banglore_Delhi
3346,IndiGo,2019-04-15,Banglore,Delhi,21:15:00,3h,0,No info,3943,180,-1.1155201610799608,False,False,Banglore_Delhi
3347,Jet Airways,2019-04-15,Delhi,Cochin,11:00:00,3h 15m,0,In-flight meal not included,5443,195,-0.7902364549670535,True,False,Delhi_Cochin
3348,IndiGo,2019-04-15,Banglore,Delhi,07:10:00,2h 55m,0,No info,4823,175,-0.9246870534937218,True,False,Banglore_Delhi
3349,GoAir,2019-04-15,Delhi,Cochin,07:25:00,6h 10m,1,No info,5052,370,-0.8750270743604847,True,False,Delhi_Cochin
3350,IndiGo,2019-04-15,Kolkata,Banglore,22:15:00,2h 35m,0,No info,4174,155,-1.065426470338573,False,False,Kolkata_Banglore
3351,IndiGo,2019-04-15,Banglore,Delhi,08:30:00,2h 50m,0,No info,4823,170,-0.9246870534937218,True,False,Banglore_Delhi
3352,Jet Airways,2019-04-15,Banglore,Delhi,18:55:00,3h 5m,0,No info,7229,185,-0.4029319888886187,False,False,Banglore_Delhi
3353,Jet Airways,2019-04-15,Banglore,Delhi,17:45:00,3h,0,In-flight meal not included,4544,180,-0.9851898228307227,False,False,Banglore_Delhi
